Date,tavg,tmin,tmax,prcp,wdir,wspd,pres
2001-01-07,5.9,4.2,7.8,6.449999999999999,243.0,13.8,1007.4
2001-01-08,5.9,3.9,8.1,3.0,251.0,14.3,1013.0
2001-01-09,4.8,3.4,6.3,3.0,114.0,9.9,1013.2
2001-01-10,5.4,4.0,6.7,3.0,56.0,25.2,1009.9
2001-01-11,5.1,4.6,5.8,3.0,60.0,31.4,1019.7
2001-01-12,6.0,4.8,7.4,3.0,70.0,28.5,1026.5
2001-01-13,4.7,3.0,7.9,3.0,64.0,18.9,1032.3
2001-01-14,4.4,2.2,6.9,3.0,57.0,18.9,1033.6
2001-01-15,3.1,1.3,4.8,3.0,74.0,20.2,1024.8
2001-01-16,-0.1,-4.1,3.0,3.0,50.0,7.9,1022.4
2001-01-17,1.4,-0.6,4.3,3.0,56.0,7.8,1019.7
2001-01-18,1.3,-0.7,3.5,7.9,52.0,7.9,1019.1
2001-01-19,1.6,0.3,2.9,6.1,257.0,7.4,1021.8
2001-01-20,-0.4,-2.6,2.3,5.5,131.16666666666666,10.966666666666667,1010.6
2001-01-21,3.0,-0.5,4.8,7.9,89.0,10.9,1014.2
2001-01-22,7.8,4.4,10.6,4.3,139.0,12.7,999.8
2001-01-23,9.6,7.3,12.6,4.3,194.0,19.1,989.0
2001-01-24,9.5,8.1,11.6,14.7,222.0,21.7,990.2
2001-01-25,7.1,5.6,8.8,3.0,210.0,15.8,996.8
2001-01-26,6.5,2.5,8.9,7.333333333333335,215.0,12.6,994.3
2001-01-27,4.8,2.6,7.7,8.850000000000001,257.0,15.4,997.6
2001-01-28,0.9,-3.6,5.8,2.4,190.75,5.2,1005.8
2001-01-29,2.2,-0.2,4.4,1.8,191.25,10.083333333333334,1011.5666666666666
2001-01-30,3.7,0.4,5.2,3.8,197.5,10.0,1019.7
2001-01-31,5.0,2.9,5.7,1.8,81.0,9.5,1023.0
2001-02-01,3.4,0.7,6.1,5.375,212.0,7.8,1029.0
2001-02-02,6.5,3.4,8.2,5.8,240.0,11.3,1015.4
2001-02-03,8.1,6.5,10.2,4.8,254.0,14.9,1004.9
2001-02-04,8.4,5.1,11.2,9.1,205.0,13.5,995.9
2001-02-05,9.7,8.3,11.7,7.6,227.0,17.5,991.4
2001-02-06,10.8,8.6,12.7,6.1,217.0,25.8,992.2
2001-02-07,10.3,9.1,12.8,0.8,193.0,16.4,996.0
2001-02-08,6.1,3.5,8.9,18.0,20.0,16.8,996.8
2001-02-09,4.4,2.0,7.1,6.424999999999999,35.0,9.8,1018.9
2001-02-10,7.4,4.9,11.0,6.533333333333332,164.0,14.5,1024.9
2001-02-11,12.6,10.8,13.5,0.8,222.0,23.6,1025.1
2001-02-12,10.2,6.3,12.6,0.8,243.0,17.6,1021.8
2001-02-13,6.8,4.2,10.6,0.8,42.0,12.2,1036.6
2001-02-14,6.6,3.3,11.4,0.8,72.0,12.0,1034.1
2001-02-15,6.3,3.5,11.0,0.8,164.0,7.3,1031.3
2001-02-16,5.9,2.9,8.6,0.8,352.0,10.3,1034.1
2001-02-17,3.1,-1.5,8.2,0.8,246.33333333333334,8.9,1042.6
2001-02-18,2.7,-1.2,8.4,1.5,337.0,3.0,1042.5
2001-02-19,4.4,1.0,7.9,1.5,276.0,11.1,1039.5
2001-02-20,6.4,4.0,9.4,1.4333333333333333,277.0,10.2,1035.9
2001-02-21,9.4,6.4,12.0,1.5,268.0,13.9,1029.3
2001-02-22,8.8,7.3,10.3,1.5,280.0,16.4,1020.0
2001-02-23,4.7,1.6,7.3,1.3,305.0,19.8,1010.5
2001-02-24,3.4,2.1,5.0,1.3,355.0,17.3,1012.6
2001-02-25,2.1,-0.8,4.6,1.94,293.0,14.3,1014.1
2001-02-26,4.9,2.8,8.0,2.8,195.0,15.1,1001.4
2001-02-27,4.6,3.5,5.9,2.04,99.0,11.7,989.8
2001-02-28,2.9,1.4,3.9,2.8,13.0,18.8,993.9
2001-03-01,1.9,0.8,3.2,1.8,356.0,14.7,998.2
2001-03-02,0.1,-2.6,3.5,1.5,13.0,8.6,998.9
2001-03-03,1.8,0.5,4.1,2.033333333333333,63.0,21.4,997.0
2001-03-04,2.5,1.1,4.5,3.1333333333333333,33.0,13.6,998.3
2001-03-05,1.5,-6.0,8.7,4.8999999999999995,95.66666666666667,7.3,1016.2
2001-03-06,6.8,0.8,13.1,4.5,102.0,21.3,1012.4
2001-03-07,11.9,8.6,15.1,6.1,181.0,13.6,1003.8666666666667
2001-03-08,10.2,8.5,11.3,7.1,182.0,9.1,999.6
2001-03-09,10.5,8.1,13.0,0.3,223.0,14.8,997.9
2001-03-10,12.0,10.2,14.8,1.0,231.0,16.5,998.8
2001-03-11,11.7,9.0,13.9,2.86,225.0,14.3,1001.5
2001-03-12,7.4,5.6,11.0,4.1,236.0,17.5,1001.5
2001-03-13,7.3,6.1,9.1,1.8,257.0,15.9,998.7
2001-03-14,7.9,4.7,11.1,3.9799999999999995,247.0,11.3,1007.1
2001-03-15,8.6,7.3,10.6,1.3,262.0,6.8,1008.0
2001-03-16,8.1,6.0,9.8,0.8,78.0,19.8,1007.6
2001-03-17,4.4,3.2,5.8,11.9,52.0,21.8,1002.4
2001-03-18,3.6,2.5,5.8,9.4,20.0,17.3,1002.6
2001-03-19,4.0,1.4,7.2,7.360000000000001,40.0,12.9,1015.9
2001-03-20,3.3,2.2,4.3,9.180000000000001,83.0,29.4,1011.6
2001-03-21,4.9,3.4,6.5,10.9,76.0,16.6,997.8
2001-03-22,9.4,5.7,14.5,3.8,192.0,8.7,998.7
2001-03-23,10.2,9.5,10.9,9.9,92.0,8.1,999.1
2001-03-24,8.7,7.7,9.9,1.3,39.0,13.1,1001.2
2001-03-25,5.8,6.633333333333333,10.499999999999998,5.340000000000001,121.0,11.950000000000001,1001.4333333333333
2001-03-26,5.1,3.7,6.6,1.5,82.0,11.4,1010.3
2001-03-27,7.8,5.4,10.4,4.000000000000001,123.0,17.8,1005.8
2001-03-28,8.8,7.8,10.7,10.2,198.0,12.6,993.5
2001-03-29,7.4,5.2,11.5,3.0,261.0,10.7,996.0
2001-03-30,9.4,6.1,14.0,4.833333333333335,257.0,15.2,1011.7
2001-03-31,11.4,7.4,15.5,1.3,214.66666666666666,13.199999999999998,1007.1833333333334
2001-04-01,13.1,11.2,16.1,3.8000000000000007,203.0,11.0,1020.5
2001-04-02,14.9,11.4,21.1,4.066666666666667,149.0,12.5,1010.9
2001-04-03,10.8,7.9,13.8,2.8,220.0,17.2,1010.5
2001-04-04,9.0,6.5,11.3,8.1,247.0,21.9,1002.7
2001-04-05,7.8,4.2,12.0,3.0800000000000005,224.0,20.3,1008.0
2001-04-06,11.9,9.3,14.1,1.5,228.0,20.2,1001.1
2001-04-07,8.6,6.3,12.0,1.5,235.0,16.4,999.2
2001-04-08,8.2,4.8,12.1,1.5,283.0,16.8,1017.6
2001-04-09,12.3,7.6,17.5,1.2500000000000009,255.0,14.4,1013.2
2001-04-10,10.1,8.3,12.8,0.5,292.0,20.7,1013.9
2001-04-11,9.3,7.0,11.7,1.0000000000000018,349.0,15.1,1026.8
2001-04-12,9.2,5.7,12.6,2.1500000000000017,252.2,6.2,1020.8499999999999
2001-04-13,7.3,4.9,9.8,1.8666666666666678,62.0,14.3,1032.1
2001-04-14,6.6,2.0,11.4,2.5500000000000016,263.0,11.2,1026.7
2001-04-15,9.5,6.4,11.4,3.8,303.0,17.4,1012.4
2001-04-16,7.4,6.2,9.1,1.3,339.0,14.0,1019.6
2001-04-17,7.8,4.0,11.6,1.9000000000000008,262.0,12.5,1018.8
2001-04-18,5.8,3.8,8.3,1.0,336.0,20.2,1010.9
2001-04-19,4.1,0.4,8.9,1.5,303.0,14.9,1013.2
2001-04-20,5.7,2.3,9.1,3.200000000000001,331.0,17.2,1010.9833333333332
2001-04-21,6.9,2.8,10.6,3.200000000000001,14.0,10.7,1014.9
2001-04-22,8.9,6.1,12.5,3.466666666666668,159.0,13.8,1005.4
2001-04-23,9.9,7.5,13.8,7.1,171.0,9.4,1002.7
2001-04-24,8.2,4.5,12.3,3.5666666666666678,145.0,11.4,1002.2
2001-04-25,10.5,8.4,14.0,1.8,198.0,13.0,1003.1
2001-04-26,10.8,7.3,14.7,1.8,240.0,16.5,1011.4
2001-04-27,10.5,6.4,15.0,4.320000000000001,173.16666666666666,13.799999999999999,1006.1333333333333
2001-04-28,10.6,8.7,13.4,8.1,231.0,17.8,1005.2
2001-04-29,9.2,6.6,12.4,9.1,188.0,11.2,1003.5
2001-04-30,10.4,7.5,12.6,0.8,37.0,12.9,1011.4
2001-05-01,8.8,6.9,10.5,3.8,47.0,20.6,1020.9
2001-05-02,9.9,7.4,14.3,4.566666666666668,46.0,12.0,1020.1
2001-05-03,11.1,8.2,16.3,2.3000000000000025,28.0,11.2,1010.0
2001-05-04,9.3,5.7,13.4,3.8,44.166666666666664,14.783333333333333,1020.9666666666667
2001-05-05,8.9,5.1,12.5,3.8,46.0,14.8,1021.6
2001-05-06,8.8,5.4,12.4,3.8,47.0,15.7,1025.3
2001-05-07,10.5,6.0,15.1,3.8,51.0,14.4,1027.9
2001-05-08,11.7,6.2,17.5,3.8,74.0,10.8,1028.5
2001-05-09,11.9,6.0,18.3,3.8,43.0,13.2,1022.2
2001-05-10,16.8,10.1,23.1,3.8,77.0,11.1,1017.3
2001-05-11,19.6,13.9,26.3,0.8,92.0,11.0,1020.1
2001-05-12,18.0,8.9,24.5,1.1500000000000017,49.0,11.2,1019.8
2001-05-13,17.6,11.8,20.73333333333333,4.166666666666668,106.5,11.725,1019.0666666666666
2001-05-14,13.1,11.6,15.1,0.8,146.5,14.299999999999999,1014.0
2001-05-15,14.2,10.0,19.0,1.5,164.66666666666666,15.4,1010.95
2001-05-16,12.7,10.9,16.4,10.2,208.0,13.6,1013.3
2001-05-17,9.4,7.7,11.6,5.8,237.0,21.4,1002.1
2001-05-18,11.6,9.616666666666665,16.5,1.3,200.5,13.12,1017.6666666666666
2001-05-19,13.6,9.6,16.3,5.766666666666668,298.0,8.7,1024.5
2001-05-20,15.6,13.0,18.6,3.5500000000000025,59.0,8.5,1026.4
2001-05-21,13.3,6.5,17.4,1.3,135.25,13.4,1024.575
2001-05-22,14.6,9.5,19.1,1.3,96.0,18.7,1023.7
2001-05-23,15.8,8.7,20.333333333333332,1.3,121.0,12.666666666666666,1023.1200000000001
2001-05-24,17.1,11.9,22.7,1.5,88.0,14.1,1023.7
2001-05-25,14.6,10.2,20.3,1.5,102.0,13.0,1022.2
2001-05-26,18.7,14.3,23.9,1.5,260.0,8.3,1019.6
2001-05-27,17.1,14.0,21.0,1.5,225.0,14.8,1020.8333333333334
2001-05-28,19.5,15.8,25.2,1.5,224.0,17.5,1020.7
2001-05-29,18.1,13.3,22.5,1.5,266.0,14.8,1021.2
2001-05-30,18.8,14.5,23.0,1.2666666666666677,301.0,13.4,1017.6
2001-05-31,15.3,12.5,18.1,1.1500000000000017,322.0,16.9,1019.2
2001-06-01,15.0,12.1,18.4,0.8,295.0,15.9,1021.2
2001-06-02,13.8,11.666666666666666,16.6,0.8,298.6666666666667,13.5,1020.5666666666666
2001-06-03,12.0,7.5,16.1,0.8,337.0,16.0,1023.7
2001-06-04,15.1,11.0,19.7,0.8,256.0,9.0,1024.2
2001-06-05,16.7,12.4,20.8,0.8,281.0,9.8,1017.5
2001-06-06,15.7,12.1,19.0,0.8,257.0,15.7,1011.4
2001-06-07,13.7,9.9,17.3,5.6,265.0,18.6,1010.5
2001-06-08,12.6,9.1,15.6,5.6,294.0,8.3,1013.5
2001-06-09,13.0,9.5,16.7,5.6,305.0,8.7,1014.6
2001-06-10,11.7,10.3,13.3,5.6,330.0,14.2,1016.0
2001-06-11,13.6,5.9,18.0,5.6,276.8,10.200000000000001,1015.4333333333334
2001-06-12,15.9,13.0,18.8,6.850000000000001,305.0,10.5,1019.7
2001-06-13,17.3,13.9,21.8,11.600000000000001,150.0,10.6,1015.4
2001-06-14,17.4,13.2,22.7,10.166666666666668,226.8,8.9,1013.4
2001-06-15,16.2,12.7,19.9,8.1,185.0,11.9,1013.14
2001-06-16,14.9,13.3,16.5,21.1,146.0,10.5,1002.9
2001-06-17,13.2,12.4,14.5,1.3,348.0,18.3,1014.3
2001-06-18,14.3,11.983333333333333,19.48333333333333,10.166666666666668,236.33333333333334,13.116666666666665,1016.14
2001-06-19,16.8,11.5,21.5,11.200000000000003,195.0,11.3,1026.7
2001-06-20,17.6,10.9,23.7,1.3,231.0,14.7,1019.3
2001-06-21,16.2,11.1,20.8,1.3,313.0,12.0,1017.5
2001-06-22,16.4,10.5,22.4,1.3,33.0,10.3,1017.8
2001-06-23,17.1,13.2,21.6,1.3,100.0,12.8,1018.7
2001-06-24,20.1,14.3,28.1,1.3,83.0,10.2,1020.7
2001-06-25,22.0,16.7,27.8,1.3,104.0,15.6,1022.9
2001-06-26,24.3,17.5,31.8,1.5,112.0,18.6,1014.7
2001-06-27,19.9,16.9,25.1,1.5,239.0,17.2,1018.9333333333334
2001-06-28,18.4,14.8,22.7,1.5,221.0,16.3,1016.0
2001-06-29,19.3,17.2,21.4,1.5,231.0,17.3,1019.4
2001-06-30,19.5,16.5,22.6,1.5,273.0,17.4,1019.9
2001-07-01,20.3,14.8,25.1,1.5,295.0,10.5,1026.5
2001-07-02,23.9,20.1,27.1,1.5,151.0,8.6,1026.8
2001-07-03,23.1,18.5,28.1,2.6500000000000017,116.0,12.5,1017.6
2001-07-04,23.8,19.2,27.8,3.8,77.0,17.1,1008.7
2001-07-05,23.7,19.4,29.3,2.4000000000000017,92.0,14.4,1009.4
2001-07-06,21.3,18.3,26.2,3.8,212.0,9.5,1010.6833333333333
2001-07-07,19.3,18.1,21.2,2.9666666666666672,306.0,6.9,1005.7
2001-07-08,18.5,17.1,20.5,1.0,288.0,14.9,1008.9
2001-07-09,17.4,13.9,21.2,2.9666666666666672,233.0,15.8,1013.8
2001-07-10,16.7,14.5,20.2,4.1,214.0,22.0,1008.7166666666667
2001-07-11,16.6,14.0,19.9,3.633333333333334,265.0,24.7,1007.4
2001-07-12,16.4,12.7,20.2,4.950000000000001,265.0,16.2,1009.6
2001-07-13,15.8,13.3,21.1,4.950000000000001,246.0,13.9,1006.9
2001-07-14,15.1,13.2,18.5,5.8,248.16666666666666,7.8,1006.1
2001-07-15,15.8,12.5,18.7,5.450000000000001,254.0,4.9,1014.6
2001-07-16,17.3,13.3,20.2,4.633333333333334,322.0,6.7,1015.6
2001-07-17,16.2,13.4,21.0,4.633333333333334,137.0,18.3,1003.7
2001-07-18,16.4,13.8,20.8,5.1,252.33333333333334,13.716666666666667,1011.2000000000002
2001-07-19,14.8,13.4,17.1,3.0,334.0,17.7,1004.5
2001-07-20,15.4,10.4,20.9,2.9250000000000007,256.0,14.4,1015.2
2001-07-21,17.6,13.0,21.1,2.8,211.0,20.3,1013.6
2001-07-22,17.4,14.6,20.1,0.8,214.0,11.2,1017.0
2001-07-23,18.7,11.9,24.6,1.800000000000002,237.4,6.0,1018.0
2001-07-24,19.2,14.8,23.2,1.800000000000002,321.0,10.5,1018.6
2001-07-25,19.5,12.2,26.1,0.8,185.0,6.6,1019.1
2001-07-26,20.2,11.6,27.8,0.8,269.75,3.3,1017.8
2001-07-27,24.0,18.9,28.6,0.8,272.4,4.8,1017.5
2001-07-28,23.5,14.9,30.3,0.8,335.0,4.2,1021.3
2001-07-29,25.7,21.5,30.4,0.8,238.0,12.1,1022.5
2001-07-30,24.5,20.2,28.7,0.8,283.0,11.8,1022.6
2001-07-31,21.8,17.8,25.4,2.0,316.0,15.1,1023.0
2001-08-01,20.3,17.1,24.7,2.0,121.0,16.6,1024.6
2001-08-02,16.7,13.6,20.0,2.0,57.0,8.0,1012.2
2001-08-03,18.4,15.9,23.5,2.0,271.0,14.2,1009.7
2001-08-04,16.8,13.7,21.7,1.4333333333333345,254.0,13.2,1014.4
2001-08-05,17.9,13.5,22.8,1.4500000000000008,268.0,14.0,1014.8
2001-08-06,19.2,16.5,24.2,0.8,221.0,18.5,1010.3
2001-08-07,17.1,13.5,19.5,1.5,211.0,17.2,1012.7666666666668
2001-08-08,17.0,14.8,20.4,1.5,244.0,19.1,1002.9
2001-08-09,14.8,12.9,18.4,1.4000000000000008,276.0,10.0,1011.0
2001-08-10,15.8,10.9,20.8,1.6000000000000012,300.0,14.5,1023.2
2001-08-11,16.2,10.4,22.049999999999997,1.6500000000000017,247.5,14.433333333333335,1012.74
2001-08-12,17.6,15.7,19.5,1.8,219.0,17.1,1014.26
2001-08-13,20.6,17.4,25.9,1.0500000000000018,250.0,15.1,1013.2
2001-08-14,21.2,17.1,27.3,1.0500000000000018,196.0,10.8,1013.4
2001-08-15,24.1,20.0,31.0,1.0500000000000018,177.0,12.8,1010.5
2001-08-16,19.2,16.2,22.9,0.3,247.0,15.2,1012.9
2001-08-17,17.9,12.8,23.4,9.700000000000003,194.0,11.9,1009.8
2001-08-18,19.1,15.5,25.4,9.700000000000003,92.0,15.6,1010.1
2001-08-19,18.1,16.4,22.7,19.1,171.0,19.4,1002.1
2001-08-20,18.3,13.9,22.7,19.1,152.33333333333334,11.559999999999999,1010.5666666666666
2001-08-21,18.2,11.7,24.0,19.1,153.33333333333334,11.5,1012.025
2001-08-22,20.7,15.0,25.8,19.1,184.0,7.3,1013.2
2001-08-23,21.3,16.7,24.1,6.9,270.5,3.6,1019.5
2001-08-24,22.8,19.0,28.4,6.9,197.0,11.6,1016.4
2001-08-25,23.1,15.4,31.5,6.9,253.75,9.2,1014.8
2001-08-26,19.4,18.1,22.5,6.9,344.0,10.5,1016.7
2001-08-27,17.7,12.6,22.0,4.100000000000002,359.0,12.1,1022.3
2001-08-28,17.1,12.3,22.1,5.766666666666668,115.0,10.0,1021.0
2001-08-29,16.9,10.6,23.4,5.766666666666668,99.0,11.1,1014.9
2001-08-30,17.2,15.1,20.0,1.3,231.66666666666666,6.2,1010.5
2001-08-31,14.7,11.2,19.0,9.1,303.0,11.6,1012.0
2001-09-01,15.8,10.8,20.8,3.475000000000001,276.0,9.1,1019.1
2001-09-02,18.3,15.8,22.2,1.5,238.0,13.7,1015.1
2001-09-03,16.1,13.0,19.9,4.200000000000001,287.2,9.3,1012.8
2001-09-04,14.4,10.8,17.8,2.0,313.0,13.6,1016.6
2001-09-05,14.7,7.8,20.2,1.3333333333333346,282.0,14.066666666666665,1015.6166666666667
2001-09-06,16.2,13.9,19.4,1.2500000000000018,306.0,14.0,1017.3
2001-09-07,16.2,11.2,20.9,1.2500000000000018,249.0,15.6,1017.4
2001-09-08,15.6,12.1,18.3,0.5,304.0,18.2,1014.5
2001-09-09,12.4,8.8,15.8,0.6500000000000018,317.0,15.6,1018.7
2001-09-10,12.8,8.6,17.1,1.4333333333333345,281.2,11.7,1019.9
2001-09-11,15.4,10.0,17.6,1.4333333333333345,286.0,12.5,1019.0
2001-09-12,15.1,10.033333333333333,18.9,0.8,285.6,15.016666666666666,1016.0200000000001
2001-09-13,13.0,10.5,16.9,3.0,250.0,18.4,1015.9399999999999
2001-09-14,14.2,10.9,19.0,1.5250000000000008,302.0,15.1,1010.1
2001-09-15,14.2,11.4,18.7,1.7800000000000005,273.0,16.8,1012.4
2001-09-16,13.1,9.9,17.4,1.5,306.0,16.1,1018.3
2001-09-17,11.4,8.6,13.5,0.8,328.0,17.6,1020.8
2001-09-18,13.1,11.2,14.6,2.8,339.0,20.9,1015.4
2001-09-19,13.2,12.0,14.2,4.1,316.0,20.6,1008.1
2001-09-20,14.0,12.3,17.2,1.5,335.0,12.8,1013.0
2001-09-21,13.2,11.2,15.5,2.3000000000000007,14.0,10.1,1018.2
2001-09-22,13.2,9.5,17.5,2.133333333333334,31.0,7.5,1017.1
2001-09-23,12.6,10.2,14.8,2.0333333333333345,20.0,15.7,1013.6
2001-09-24,12.6,9.1,15.9,0.8,342.0,7.0,1013.1
2001-09-25,13.2,9.1,17.4,2.3000000000000016,8.0,6.5,1016.2
2001-09-26,14.2,11.6,17.3,3.8,160.0,9.3,1014.9
2001-09-27,16.1,13.1,20.2,6.266666666666668,183.8,11.9,1013.0
2001-09-28,17.6,11.6,23.5,6.833333333333333,158.8,15.7,1010.8
2001-09-29,17.1,15.3,19.2,14.2,202.0,10.9,1007.7
2001-09-30,15.7,14.0,17.2,10.9,207.0,16.9,1005.9
2001-10-01,16.2,14.5,18.4,2.5,217.0,26.4,999.3
2001-10-02,15.1,14.016666666666666,18.766666666666666,16.0,216.5,16.849999999999998,1006.5166666666668
2001-10-03,15.3,13.0,19.1,8.200000000000001,251.0,15.1,1008.9
2001-10-04,15.3,12.7,18.1,10.925,232.0,14.9,1011.9
2001-10-05,16.9,14.6,20.6,11.325000000000001,190.0,16.9,1005.4
2001-10-06,16.2,14.5,18.3,6.1,219.0,18.4,1001.7
2001-10-07,13.3,11.8,15.4,19.1,177.0,23.8,994.8
2001-10-08,12.9,11.5,14.7,4.1,206.0,21.4,995.1
2001-10-09,14.0,12.1,16.5,7.700000000000001,257.0,13.3,1008.1
2001-10-10,12.4,6.2,16.4,8.233333333333336,211.0,13.9,1021.6
2001-10-11,16.3,15.0,17.8,1.5,236.0,14.7,1025.3
2001-10-12,16.9,12.4,23.3,4.300000000000002,210.33333333333334,8.4,1022.0
2001-10-13,19.7,16.2,24.6,4.300000000000002,162.0,6.2,1018.9
2001-10-14,17.5,15.9,19.4,4.300000000000002,206.0,11.8,1012.5
2001-10-15,16.1,12.7,19.4,7.1,190.0,12.8,1009.6
2001-10-16,14.0,11.9,17.4,5.450000000000001,164.0,8.5,1022.8
2001-10-17,15.4,12.0,19.2,6.866666666666667,114.0,14.4,1016.3
2001-10-18,16.4,13.6,18.5,3.8,194.0,13.1,1009.0
2001-10-19,13.3,7.5,17.1,11.100000000000001,90.0,11.6,1007.4
2001-10-20,16.5,15.2,17.5,9.7,164.0,11.1,1000.9
2001-10-21,12.6,11.0,15.5,19.8,307.0,13.7,1000.9
2001-10-22,11.9,7.0,16.4,10.225000000000001,185.0,10.7,1008.9499999999999
2001-10-23,14.9,12.8,17.1,5.8,183.0,14.3,1010.1
2001-10-24,14.0,12.8,16.8,5.6,200.0,13.3,1014.9
2001-10-25,14.4,11.8,16.9,5.4,233.0,16.0,1019.5
2001-10-26,14.5,12.0,16.4,6.6,193.0,20.0,1018.86
2001-10-27,13.1,10.2,16.9,5.266666666666667,214.25,13.75,1019.78
2001-10-28,11.0,6.0,15.9,3.6,219.0,1.2,1025.1
2001-10-29,12.1,7.2,15.2,5.100000000000001,212.0,11.9,1024.7
2001-10-30,15.6,13.0,19.3,3.6,231.0,20.1,1014.7
2001-10-31,11.1,6.733333333333334,15.233333333333329,3.6,256.0,7.883333333333334,1029.3333333333333
2001-11-01,7.4,3.0,13.6,1.5,265.3333333333333,4.1,1038.2
2001-11-02,10.8,7.6,14.4,1.5,281.0,6.6,1039.9
2001-11-03,7.8,3.6,13.0,1.5,276.75,3.4,1033.4
2001-11-04,10.5,9.1,11.9,1.5,284.0,9.3,1024.9
2001-11-05,7.1,1.7,11.5,5.333333333333335,259.0,8.4,1024.8
2001-11-06,12.1,10.0,13.8,5.333333333333335,283.0,14.9,1013.9
2001-11-07,12.3,11.0,14.3,1.8,276.0,15.8,1008.8
2001-11-08,6.2,2.2,11.4,12.7,322.0,25.7,1003.0
2001-11-09,3.9,1.9,6.2,7.250000000000002,358.0,19.9,1023.9
2001-11-10,5.7,2.6,8.7,7.250000000000002,266.0,9.0,1030.5
2001-11-11,9.7,6.7,12.7,12.7,283.0,7.0,1025.5
2001-11-12,9.2,6.1,11.1,12.7,252.0,6.6,1016.4
2001-11-13,6.2,4.3,8.1,12.7,357.0,20.2,1024.7
2001-11-14,4.8,2.5,7.8,0.8,3.0,12.5,1034.6
2001-11-15,6.1,3.2,9.4,0.8,0.0,7.1,1039.2
2001-11-16,9.9,8.1,11.7,0.966666666666668,13.0,8.2,1039.7
2001-11-17,9.8,8.8,10.7,0.8,76.0,9.2,1033.8
2001-11-18,8.2,7.4,9.4,0.8,9.0,8.7,1034.75
2001-11-19,8.5,7.3,9.3,1.3,33.0,8.4,1026.3
2001-11-20,6.9,2.1,9.6,1.2800000000000007,92.75,7.9,1029.1666666666667
2001-11-21,10.6,7.8,12.3,1.5,142.75,8.2,1025.4333333333332
2001-11-22,9.6,5.466666666666668,10.966666666666663,2.0,206.0,9.2,1023.25
2001-11-23,3.9,0.4,7.1,1.7500000000000018,253.0,5.8,1027.4
2001-11-24,10.9,7.7,13.4,1.7500000000000018,276.0,10.2,1022.6
2001-11-25,11.1,7.5,14.1,2.0,262.0,13.7,1016.7
2001-11-26,6.5,4.8,8.9,5.1,309.0,8.6,1015.6
2001-11-27,7.8,4.7,11.1,4.350000000000001,214.0,9.3,1008.4
2001-11-28,8.2,5.8,10.2,4.100000000000001,261.0,13.7,1016.1
2001-11-29,12.3,9.5,13.8,5.1,226.0,15.6,1011.2
2001-11-30,14.4,13.7,15.0,3.6,234.0,15.3,1008.2
2001-12-01,11.7,7.3,14.8,3.6,257.0,13.6,1013.0
2001-12-02,4.9,1.7,7.2,4.8500000000000005,241.2,5.2,1025.3
2001-12-03,7.1,3.8,11.966666666666663,4.7666666666666675,230.2,12.983333333333334,1017.4833333333335
2001-12-04,10.2,8.5,11.4,5.350000000000001,242.0,16.8,1011.7
2001-12-05,10.3,7.6,15.1,7.1,247.0,20.8,1014.7
2001-12-06,6.2,2.8,8.3,7.1,171.0,6.2,1032.0
2001-12-07,8.9,6.9,11.0,7.1,156.0,11.9,1036.5
2001-12-08,5.2,4.2,6.7,7.1,92.0,10.2,1039.2
2001-12-09,5.2,3.9,7.4,7.1,84.0,10.7,1039.6
2001-12-10,5.1,2.1,8.7,7.1,67.0,9.8,1040.0
2001-12-11,3.9,1.8,7.1,7.1,359.0,5.4,1039.8
2001-12-12,6.3,3.9,7.9,7.1,44.0,12.9,1034.1
2001-12-13,6.3,5.4,7.2,7.1,52.0,15.7,1034.2
2001-12-14,2.1,0.1,5.0,7.1,43.0,10.4,1039.7
2001-12-15,2.1,-0.9,5.3,0.8,29.0,13.2,1038.6
2001-12-16,4.3,3.9,4.8,0.8,44.0,15.1,1038.7
2001-12-17,3.6,0.5,5.8,0.8,354.0,8.6,1039.8
2001-12-18,5.5,3.1,7.7,0.8,27.0,9.1,1038.8
2001-12-19,5.2,2.7,6.7,0.8,288.0,11.6,1031.5
2001-12-20,1.8,-1.3,4.7,0.8,315.0,7.1,1030.6
2001-12-21,5.1,1.5,8.5,0.8,291.0,21.4,1014.5
2001-12-22,1.6,0.5,2.7,4.8,331.0,17.6,1014.1
2001-12-23,1.2,-0.8,3.0,4.8,297.0,12.0,1020.2
2001-12-24,6.3,2.5,9.2,3.0500000000000016,249.0,23.5,1009.1
2001-12-25,5.6,1.4,9.2,4.8,308.0,15.9,1000.6
2001-12-26,1.9,0.3,3.4,2.300000000000001,294.0,15.8,1009.4
2001-12-27,6.8,2.2,9.4,1.3,260.0,17.0,1005.2
2001-12-28,7.5,4.8,9.7,2.300000000000001,265.0,25.1,1003.3
2001-12-29,2.7,1.1,4.9,0.8,287.0,13.7,1001.7
2001-12-30,1.2,-2.0,4.8,1.050000000000002,251.8,15.9,1014.4399999999999
2001-12-31,1.4,-0.3,3.7,0.8,340.0,10.5,1031.1
2002-01-01,-1.3,-5.3,3.8,0.8,217.0,12.5,1022.925
2002-01-02,1.5,-1.0,5.3,0.8,107.0,13.2,1030.9
2002-01-03,0.1,0.9666666666666668,6.249999999999997,1.1500000000000017,196.75,9.279999999999998,1031.7800000000002
2002-01-04,1.7,-1.7,6.2,1.2000000000000013,134.0,12.6,1028.0
2002-01-05,8.2,6.4,9.1,0.8,206.0,10.1,1033.5
